datetime,open,high,low,close,volume
2025-01-02 15:25:00,1007.86,1008.8,1007.01,1007.32,16942.0
2025-01-03 09:15:00,1011.36,1011.46,1010.67,1011.2,18037.0
2025-01-03 09:20:00,1011.2,1013.06,1010.87,1012.34,15685.0
2025-01-03 09:25:00,1012.34,1012.55,1011.84,1011.98,19908.0
2025-01-03 09:30:00,1011.98,1013.39,1011.02,1013.16,17254.0
2025-01-03 09:35:00,1013.16,1013.78,1012.99,1013.27,6531.0
2025-01-03 09:40:00,1013.27,1013.73,1013.11,1013.48,5831.0
2025-01-03 09:45:00,1013.48,1015.0,1013.41,1014.75,5721.0
2025-01-03 09:50:00,1014.75,1014.96,1014.12,1014.45,18457.0
2025-01-03 09:55:00,1014.45,1014.76,1013.43,1013.69,11581.0
2025-01-03 10:00:00,1013.69,1013.87,1012.82,1013.32,9634.0
2025-01-03 10:05:00,1013.32,1014.37,1013.11,1013.69,19396.0
2025-01-03 10:10:00,1013.69,1013.91,1012.25,1012.42,12465.0
2025-01-03 10:15:00,1012.42,1013.36,1012.23,1012.94,18279.0
2025-01-03 10:20:00,1012.94,1013.03,1012.18,1012.5,19708.0
2025-01-03 10:25:00,1012.5,1014.01,1011.9,1013.43,2509.0
2025-01-03 10:30:00,1013.43,1013.61,1011.31,1011.49,7869.0
2025-01-03 10:35:00,1011.49,1011.82,1010.68,1010.86,14948.0
2025-01-03 10:40:00,1010.86,1011.38,1009.37,1009.49,16450.0
2025-01-03 10:45:00,1009.49,1009.78,1008.73,1008.83,3821.0
2025-01-03 10:50:00,1008.83,1009.12,1008.44,1009.03,7049.0
2025-01-03 10:55:00,1009.03,1009.27,1007.97,1008.88,11415.0
2025-01-03 11:00:00,1008.88,1009.47,1008.34,1008.68,16185.0
2025-01-03 11:05:00,1008.68,1008.86,1008.23,1008.55,3146.0
2025-01-03 11:10:00,1008.55,1008.73,1007.61,1008.71,12413.0
2025-01-03 11:15:00,1008.71,1008.82,1007.51,1007.9,6632.0
2025-01-03 11:20:00,1007.9,1008.72,1007.53,1008.47,5110.0
2025-01-03 11:25:00,1008.47,1009.19,1008.39,1009.0,10792.0
2025-01-03 11:30:00,1009.0,1009.53,1008.56,1009.32,8866.0
2025-01-03 11:35:00,1009.32,1009.93,1009.22,1009.76,13078.0
2025-01-03 11:40:00,1009.76,1010.55,1009.35,1010.0,7035.0
2025-01-03 11:45:00,1010.0,1012.07,1009.98,1011.65,16642.0
2025-01-03 11:50:00,1011.65,1012.63,1011.15,1011.58,2484.0
2025-01-03 11:55:00,1011.58,1012.23,1010.94,1011.33,17375.0
2025-01-03 12:00:00,1011.33,1012.36,1010.35,1010.72,1566.0
2025-01-03 12:05:00,1010.72,1010.89,1009.66,1009.89,14982.0
2025-01-03 12:10:00,1009.89,1010.67,1008.79,1008.88,7583.0
2025-01-03 12:15:00,1008.88,1009.01,1007.9,1008.17,8283.0
2025-01-03 12:20:00,1008.17,1008.28,1008.1,1008.11,1361.0
2025-01-03 12:25:00,1008.11,1008.45,1007.83,1008.38,14339.0
2025-01-03 12:30:00,1008.38,1008.87,1007.96,1008.42,4144.0
2025-01-03 12:35:00,1008.42,1008.65,1007.8,1007.8,13523.0
2025-01-03 12:40:00,1007.8,1008.74,1007.72,1008.53,14778.0
2025-01-03 12:45:00,1008.53,1009.73,1008.04,1009.12,17059.0
2025-01-03 12:50:00,1009.12,1009.41,1008.36,1009.0,14453.0
2025-01-03 12:55:00,1009.0,1009.82,1008.19,1008.47,6728.0
2025-01-03 13:00:00,1008.47,1008.98,1008.33,1008.91,15033.0
2025-01-03 13:05:00,1008.91,1009.2,1008.5,1009.06,16693.0
2025-01-03 13:10:00,1009.06,1009.12,1007.86,1007.89,7025.0
2025-01-03 13:15:00,1007.89,1008.14,1007.39,1007.84,3359.0
2025-01-03 13:20:00,1007.84,1008.75,1006.92,1008.05,17910.0
2025-01-03 13:25:00,1008.05,1008.12,1006.72,1007.33,3810.0
2025-01-03 13:30:00,1007.33,1007.64,1006.95,1007.48,12282.0
2025-01-03 13:35:00,1007.48,1008.22,1005.72,1006.31,5489.0
2025-01-03 13:40:00,1006.31,1007.45,1006.19,1007.38,3394.0
2025-01-03 13:45:00,1007.38,1009.06,1007.07,1008.39,15751.0
2025-01-03 13:50:00,1008.39,1008.83,1007.73,1008.19,3730.0
2025-01-03 13:55:00,1008.19,1008.72,1007.73,1008.48,13734.0
2025-01-03 14:00:00,1008.48,1008.61,1006.36,1006.54,14168.0
2025-01-03 14:05:00,1006.54,1006.89,1005.58,1005.61,2144.0
2025-01-03 14:10:00,1005.61,1005.68,1005.15,1005.37,4285.0
2025-01-03 14:15:00,1005.37,1005.86,1004.43,1004.51,16092.0
2025-01-03 14:20:00,1004.51,1005.21,1004.4,1005.08,10638.0
2025-01-03 14:25:00,1005.08,1007.37,1005.02,1006.69,3305.0
2025-01-03 14:30:00,1006.69,1006.7,1005.43,1005.74,19843.0
2025-01-03 14:35:00,1005.74,1006.1,1004.74,1005.07,6034.0
2025-01-03 14:40:00,1005.07,1005.4,1004.42,1005.26,1076.0
2025-01-03 14:45:00,1005.26,1006.59,1004.35,1006.55,18559.0
2025-01-03 14:50:00,1006.55,1007.24,1005.17,1005.57,1315.0
2025-01-03 14:55:00,1005.57,1006.42,1005.09,1005.77,11513.0
2025-01-03 15:00:00,1005.77,1007.43,1005.36,1007.24,19868.0
2025-01-03 15:05:00,1007.24,1007.45,1005.16,1005.91,11978.0
2025-01-03 15:10:00,1005.91,1006.94,1004.84,1004.88,12108.0
2025-01-03 15:15:00,1004.88,1005.19,1004.16,1004.54,8375.0
2025-01-03 15:20:00,1004.54,1004.65,1003.4,1004.12,3411.0
2025-01-03 15:25:00,1004.12,1005.06,1003.91,1004.77,11881.0
2025-01-06 09:15:00,1004.9,1004.93,1004.71,1004.74,18048.0
2025-01-06 09:20:00,1004.74,1004.77,1003.49,1003.87,4085.0
2025-01-06 09:25:00,1003.87,1004.15,1003.4,1003.75,15784.0
2025-01-06 09:30:00,1003.75,1004.08,1003.07,1003.15,18854.0
2025-01-06 09:35:00,1003.15,1003.69,1001.79,1002.15,17351.0
2025-01-06 09:40:00,1002.15,1002.72,1001.95,1002.56,15273.0
2025-01-06 09:45:00,1002.56,1003.11,1002.08,1002.87,5686.0
2025-01-06 09:50:00,1002.87,1002.89,1001.32,1001.44,18350.0
2025-01-06 09:55:00,1001.44,1001.55,1001.2,1001.34,13689.0
2025-01-06 10:00:00,1001.34,1002.54,1001.21,1002.14,4271.0
2025-01-06 10:05:00,1002.14,1003.28,1000.96,1002.99,3457.0
2025-01-06 10:10:00,1002.99,1003.84,1002.84,1003.81,17552.0
2025-01-06 10:15:00,1003.81,1004.6,1002.35,1003.84,6227.0
2025-01-06 10:20:00,1003.84,1004.63,1002.47,1003.17,15551.0
2025-01-06 10:25:00,1003.17,1003.17,1002.11,1002.3,3634.0
2025-01-06 10:30:00,1002.3,1002.66,1002.1,1002.57,6330.0
2025-01-06 10:35:00,1002.57,1002.92,1002.11,1002.88,6386.0
2025-01-06 10:40:00,1002.88,1003.92,1002.59,1003.91,6340.0
2025-01-06 10:45:00,1003.91,1004.88,1003.36,1004.79,13819.0
2025-01-06 10:50:00,1004.79,1005.17,1004.49,1004.69,18373.0
2025-01-06 10:55:00,1004.69,1005.13,1002.79,1003.69,18296.0
2025-01-06 11:00:00,1003.69,1004.16,1003.43,1003.43,15089.0
2025-01-06 11:05:00,1003.43,1004.04,1003.27,1003.61,4847.0
2025-01-06 11:10:00,1003.61,1003.72,1002.79,1003.44,19251.0
2025-01-06 11:15:00,1003.44,1003.94,1002.93,1002.98,11299.0
2025-01-06 11:20:00,1002.98,1003.36,1002.58,1003.18,11373.0
2025-01-06 11:25:00,1003.18,1004.19,1002.73,1002.78,14326.0
2025-01-06 11:30:00,1002.78,1003.46,1002.26,1002.27,15612.0
2025-01-06 11:35:00,1002.27,1002.86,1001.73,1002.52,19105.0
2025-01-06 11:40:00,1002.52,1002.75,1002.1,1002.2,12065.0
2025-01-06 11:45:00,1002.2,1002.56,1001.9,1002.4,12591.0
2025-01-06 11:50:00,1002.4,1002.63,1002.03,1002.62,15165.0
2025-01-06 11:55:00,1002.62,1002.74,1001.69,1001.7,5847.0
2025-01-06 12:00:00,1001.7,1002.12,1001.2,1001.32,6846.0
2025-01-06 12:05:00,1001.32,1002.74,1001.28,1002.47,12884.0
2025-01-06 12:10:00,1002.47,1002.82,1001.45,1001.54,2218.0
2025-01-06 12:15:00,1001.54,1001.73,999.6,999.84,7089.0
2025-01-06 12:20:00,999.84,1000.46,997.96,998.36,14641.0
2025-01-06 12:25:00,998.36,998.54,997.94,998.38,19546.0
2025-01-06 12:30:00,998.38,998.45,997.94,998.4,10870.0
2025-01-06 12:35:00,998.4,998.46,998.15,998.31,8593.0
2025-01-06 12:40:00,998.31,999.92,997.74,999.28,9367.0
2025-01-06 12:45:00,999.28,999.53,996.97,997.15,14023.0
2025-01-06 12:50:00,997.15,998.28,996.96,997.46,11345.0
2025-01-06 12:55:00,997.46,998.8,996.85,998.71,1441.0
2025-01-06 13:00:00,998.71,999.22,997.72,997.81,11245.0
2025-01-06 13:05:00,997.81,997.84,997.21,997.5,8601.0
2025-01-06 13:10:00,997.5,997.93,996.75,996.9,14315.0
2025-01-06 13:15:00,996.9,997.2,995.94,996.19,17627.0
2025-01-06 13:20:00,996.19,996.35,995.37,995.93,19286.0
2025-01-06 13:25:00,995.93,997.29,995.8,997.07,12594.0
2025-01-06 13:30:00,997.07,998.78,996.95,998.54,7888.0
2025-01-06 13:35:00,998.54,998.93,998.07,998.27,9434.0
2025-01-06 13:40:00,998.27,1000.25,997.92,999.79,4352.0
2025-01-06 13:45:00,999.79,1000.39,999.2,999.82,18782.0
2025-01-06 13:50:00,999.82,1001.43,999.1,1001.22,17098.0
2025-01-06 13:55:00,1001.22,1001.77,1000.62,1001.15,17225.0
2025-01-06 14:00:00,1001.15,1002.01,1001.1,1001.25,7234.0
2025-01-06 14:05:00,1001.25,1001.67,1001.11,1001.55,7122.0
2025-01-06 14:10:00,1001.55,1004.44,1001.24,1004.1,17275.0
2025-01-06 14:15:00,1004.1,1004.83,1004.05,1004.78,11346.0
2025-01-06 14:20:00,1004.78,1005.01,1004.16,1004.21,14388.0
2025-01-06 14:25:00,1004.21,1005.06,1003.88,1004.99,10306.0
2025-01-06 14:30:00,1004.99,1005.75,1004.68,1004.7,9412.0
2025-01-06 14:35:00,1004.7,1004.77,1004.01,1004.31,13011.0
2025-01-06 14:40:00,1004.31,1005.2,1004.14,1005.04,16446.0
2025-01-06 14:45:00,1005.04,1005.15,1004.78,1005.06,7348.0
2025-01-06 14:50:00,1005.06,1005.32,1005.06,1005.28,16373.0
2025-01-06 14:55:00,1005.28,1005.3,1005.15,1005.3,5639.0
2025-01-06 15:00:00,1005.3,1005.75,1005.03,1005.57,8653.0
2025-01-06 15:05:00,1005.57,1006.38,1005.42,1005.91,18340.0
2025-01-06 15:10:00,1005.91,1006.57,1004.05,1004.35,19134.0
2025-01-06 15:15:00,1004.35,1005.01,1004.2,1004.89,18553.0
2025-01-06 15:20:00,1004.89,1005.12,1003.6,1004.1,7004.0
2025-01-06 15:25:00,1004.1,1004.56,1002.36,1002.94,17023.0
2025-01-07 09:15:00,1004.26,1004.36,1002.73,1003.26,19598.0
2025-01-07 09:20:00,1003.26,1003.97,1002.9,1003.1,1087.0
2025-01-07 09:25:00,1003.1,1003.22,1002.93,1003.18,12715.0
2025-01-07 09:30:00,1003.18,1005.25,1003.14,1005.15,1732.0
2025-01-07 09:35:00,1005.15,1005.99,1003.78,1004.04,18778.0
2025-01-07 09:40:00,1004.04,1005.58,1003.77,1005.22,13927.0
2025-01-07 09:45:00,1005.22,1005.45,1004.94,1005.34,18355.0
2025-01-07 09:50:00,1005.34,1005.95,1004.99,1005.68,11690.0
2025-01-07 09:55:00,1005.68,1006.33,1004.76,1005.77,2581.0
2025-01-07 10:00:00,1005.77,1006.19,1005.65,1006.13,1504.0
2025-01-07 10:05:00,1006.13,1006.65,1005.65,1006.0,7375.0
2025-01-07 10:10:00,1006.0,1007.2,1005.81,1007.18,15125.0
2025-01-07 10:15:00,1007.18,1007.19,1006.73,1006.81,3869.0
2025-01-07 10:20:00,1006.81,1007.76,1006.52,1007.72,17190.0
2025-01-07 10:25:00,1007.72,1007.72,1006.13,1007.2,5550.0
2025-01-07 10:30:00,1007.2,1007.89,1006.6,1007.15,10431.0
2025-01-07 10:35:00,1007.15,1008.09,1005.56,1006.29,4858.0
2025-01-07 10:40:00,1006.29,1007.46,1005.38,1006.66,9849.0
2025-01-07 10:45:00,1006.66,1008.04,1006.17,1007.82,9591.0
2025-01-07 10:50:00,1007.82,1007.83,1007.22,1007.76,1103.0
2025-01-07 10:55:00,1007.76,1008.04,1007.58,1007.6,11788.0
2025-01-07 11:00:00,1007.6,1007.79,1006.18,1006.7,15946.0
2025-01-07 11:05:00,1006.7,1006.86,1006.35,1006.52,18789.0
2025-01-07 11:10:00,1006.52,1006.93,1004.92,1005.23,7283.0
2025-01-07 11:15:00,1005.23,1005.65,1004.14,1004.5,17731.0
2025-01-07 11:20:00,1004.5,1004.76,1004.29,1004.68,17696.0
2025-01-07 11:25:00,1004.68,1006.13,1004.39,1005.74,19779.0
2025-01-07 11:30:00,1005.74,1008.12,1005.51,1008.01,8088.0
2025-01-07 11:35:00,1008.01,1008.23,1007.31,1007.53,17166.0
2025-01-07 11:40:00,1007.53,1008.97,1007.3,1008.69,11736.0
2025-01-07 11:45:00,1008.69,1008.93,1008.47,1008.89,2107.0
2025-01-07 11:50:00,1008.89,1008.89,1008.31,1008.77,6136.0
2025-01-07 11:55:00,1008.77,1009.71,1008.29,1009.11,13768.0
2025-01-07 12:00:00,1009.11,1010.15,1009.08,1009.16,4051.0
2025-01-07 12:05:00,1009.16,1009.83,1009.03,1009.25,9259.0
2025-01-07 12:10:00,1009.25,1009.73,1008.6,1008.92,15723.0
2025-01-07 12:15:00,1008.92,1009.07,1007.79,1007.8,3845.0
2025-01-07 12:20:00,1007.8,1007.9,1006.32,1006.55,10435.0
2025-01-07 12:25:00,1006.55,1007.69,1006.3,1007.08,5082.0
2025-01-07 12:30:00,1007.08,1007.48,1006.23,1006.86,11193.0
2025-01-07 12:35:00,1006.86,1007.2,1005.86,1006.38,5573.0
2025-01-07 12:40:00,1006.38,1007.37,1005.97,1006.38,19342.0
2025-01-07 12:45:00,1006.38,1007.75,1005.7,1007.02,2457.0
2025-01-07 12:50:00,1007.02,1007.33,1006.81,1007.17,19308.0
2025-01-07 12:55:00,1007.17,1007.31,1006.22,1006.64,16045.0
2025-01-07 13:00:00,1006.64,1008.09,1006.61,1007.63,17257.0
2025-01-07 13:05:00,1007.63,1009.67,1007.46,1008.9,17178.0
2025-01-07 13:10:00,1008.9,1009.35,1008.17,1009.3,4564.0
2025-01-07 13:15:00,1009.3,1010.49,1009.23,1010.09,18690.0
2025-01-07 13:20:00,1010.09,1011.13,1009.46,1011.09,12291.0
2025-01-07 13:25:00,1011.09,1012.65,1010.7,1012.01,19280.0
2025-01-07 13:30:00,1012.01,1012.81,1011.39,1012.5,17684.0
2025-01-07 13:35:00,1012.5,1013.05,1012.18,1012.99,12012.0
2025-01-07 13:40:00,1012.99,1013.56,1012.87,1013.41,8114.0
2025-01-07 13:45:00,1013.41,1013.58,1012.23,1012.52,3228.0
2025-01-07 13:50:00,1012.52,1013.62,1012.27,1013.09,2921.0
2025-01-07 13:55:00,1013.09,1013.43,1011.68,1011.99,8404.0
2025-01-07 14:00:00,1011.99,1012.31,1011.33,1011.35,16408.0
2025-01-07 14:05:00,1011.35,1012.66,1010.64,1012.4,10601.0
2025-01-07 14:10:00,1012.4,1013.09,1012.21,1013.08,10153.0
2025-01-07 14:15:00,1013.08,1014.85,1012.68,1014.29,5644.0
2025-01-07 14:20:00,1014.29,1014.42,1014.03,1014.07,11723.0
2025-01-07 14:25:00,1014.07,1014.22,1012.81,1013.13,13123.0
2025-01-07 14:30:00,1013.13,1013.38,1012.76,1012.94,19660.0
2025-01-07 14:35:00,1012.94,1013.08,1012.92,1013.02,14858.0
2025-01-07 14:40:00,1013.02,1013.71,1012.97,1013.09,12537.0
2025-01-07 14:45:00,1013.09,1014.41,1012.75,1014.0,18291.0
2025-01-07 14:50:00,1014.0,1014.11,1013.44,1013.71,9074.0
2025-01-07 14:55:00,1013.71,1014.3,1013.45,1014.0,18764.0
2025-01-07 15:00:00,1014.0,1014.78,1012.95,1013.2,8029.0
2025-01-07 15:05:00,1013.2,1014.36,1012.57,1013.56,3427.0
